"gene_id"	"ctrl_1"	"ctrl_2"	"ctrl_3"	"SENP1_KO_1"	"SENP1_KO_2"	"SENP1_KO_3"	"CHD3_KO_1"	"CHD3_KO_2"	"CHD3_KO_3"
"ENSG00000276102"	0	0	0	0	0	0	0	0	0
"ENSG00000276103"	0	0	0	0	0	0	0	0	0
"ENSG00000276105"	0	0	0	0	0	0	0	0	0
"ENSG00000276107"	0	0	0	0	0	0	0	0	0
"ENSG00000276109"	0	0	0	0	0	0	0	0	0
"ENSG00000276110"	0	0	0	0	0	0.074422	0	0.208761	0
"ENSG00000276115"	0.613542	0.784571	0.974279	0.723853	0.852322	0.919663	0.599359	0.936947	0.767961
"ENSG00000276116"	1.37784	0.98903	0.857611	0.911645	1.176	1.00174	0.82825	0.764532	0.618774
"ENSG00000276118"	0	0	0	0	0	0	0	0	0
"ENSG00000276119"	0	0	0	0	0	0	0	0	0
"ENSG00000276121"	0	0	0	0	0.642855	0	0	0	0
"ENSG00000276122"	0	0	0	0	0	0	0	0	0
"ENSG00000276123"	0	0	0	0	0	0	0	0	0
"ENSG00000276124"	0	0	0	0	0	0	0	0	0
"ENSG00000276127"	0	0	0	0.0244808	0	0	0	0	0
"ENSG00000276128"	0.0276837	0.0721008	0	0	0	0	0	0.0190292	0.0339194
"ENSG00000276131"	4.54505	5.83899	6.49345	8.24328	9.0195	6.66084	5.04443	4.97921	5.55182
"ENSG00000276135"	0	0	0	0.24724	0	0	0.248039	0	0
"ENSG00000276136"	0.260892	0.477687	0.20634	0.310566	0.43496	0.295186	0.306789	0.135738	0.275283
"ENSG00000276137"	0	0	0	0	0	0	0	0	0
"ENSG00000276138"	0	0	0	0	0	0	0	0	0
"ENSG00000276140"	0	0	0	0	0	0	0	0	0
"ENSG00000276141"	3.01688	5.14401	3.37746	2.59751	2.60582	2.51511	4.0888	2.86691	2.94654
"ENSG00000276144"	0.211704	0.921261	0.565171	0.442859	0.956996	1.00573	0.983958	1.0356	0.648528
"ENSG00000276147"	0	0	0	0	0	0	0	0	0
"ENSG00000276148"	0.768479	1.33623	0.458454	0.353834	1.58078	0.727032	1.19957	1.8372	2.09309
"ENSG00000276149"	0	0	0	0	0	0	0	0	0
"ENSG00000276150"	0	0	0	0	0	0	0	0	0
"ENSG00000276156"	0	0	0	0	0	0	0	0	0
"ENSG00000276158"	0	0	0	0	0	0	0	0	0
"ENSG00000276160"	0	0	0	0	0	0	0	0	0
"ENSG00000276161"	0	0	0	0	0	0	0	0	0
"ENSG00000276162"	0	0	0	0	0	0	0	0	0
"ENSG00000276164"	0	0	0	0	0	0	0	0	0
"ENSG00000276166"	0	0	0	0.28154	0.130757	0.0845891	0	0.0736843	0.212739
"ENSG00000276168"	824.74	1353.42	1997.76	3684.94	2631.6	2187.66	2173.06	1956.47	1399.11
"ENSG00000276169"	0	0	0	0	0	0	0	0	0
"ENSG00000276170"	0	0	0	0	0	0	0	0	0
"ENSG00000276172"	0	0	0	0	0	0	0	0	0
"ENSG00000276174"	0	0	3.40209	0	0	0	0	0.485686	0
"ENSG00000276176"	0	0	0	0	0	0	0	0	0
"ENSG00000276178"	0	0	0	0	0	0	0	0	0
"ENSG00000276179"	0	0	0	0	0	0	0	0	0
"ENSG00000276180"	0.246747	0.219936	0.493681	0.370587	0.0972896	0.186074	0.370957	0.311206	0.183837
"ENSG00000276181"	0	0	0	0	0	0	0	0	0
"ENSG00000276182"	0	0	0	0	0	0	0	0	0
"ENSG00000276183"	0	0	0	0	0	0	0	0	0
"ENSG00000276185"	0	0	0	0	0	0	0	0	0
"ENSG00000276188"	0.248232	0.388772	0	0	0	0	0.286849	0	0
"ENSG00000276189"	0	0	0	0	0	0	0	0	0
"ENSG00000276193"	0	0	0	0	0	0	0	0	0
"ENSG00000276197"	0	0	0	0	0	0	0	0	0
"ENSG00000276200"	0	0	0	0	0	0	0	0	0
"ENSG00000276202"	0	0	0	0	0	0	0	0	0
"ENSG00000276203"	0.103069	0.0348314	0.029169	0.00631025	0.00944942	0.027628	0.0149516	0.132842	0.204978
"ENSG00000276204"	0	0	0	0	0	0	0	0	0
"ENSG00000276205"	0	0	0	0	0	0	0	0	0
"ENSG00000276206"	0	0	0	0	0	0	0	0	0
"ENSG00000276208"	0	0	0	0	0	0	0	0	0
"ENSG00000276210"	0	0	0	0	0	0	0	0	0
"ENSG00000276213"	0	0	0	0	0	0	0	0	0
"ENSG00000276214"	0	0	0	0	0	0	0	0	0
"ENSG00000276216"	3.63282	9.21256	7.31416	2.71851	3.28322	3.14802	5.14742	8.36755	1.62389
"ENSG00000276221"	0	0	0	0	0	0	0	0	0
"ENSG00000276223"	0	0	0	0	0.233831	0.311253	0	0	0
"ENSG00000276225"	0	0	0	0	0	0	0	0	0
"ENSG00000276229"	0	0	0	0	0	0	0	0	0
"ENSG00000276231"	0	0	0	0	0	0	0	0	0.0191381
"ENSG00000276232"	0	0	0	0	0	0	0	0	0
"ENSG00000276233"	0	0	0	0	0	0	0	0	0
"ENSG00000276234"	19.0631	19.0487	16.954	15.0845	16.349	17.048	20.7111	24.6531	19.7385
"ENSG00000276240"	0	0	0	0	0	0	0	0	0
"ENSG00000276241"	0	0	0.203917	0	0	0	0	0	0
"ENSG00000276248"	1.16986	1.22905	1.3037	1.05298	0.938058	1.16091	0.998638	0.804641	1.12839
"ENSG00000276250"	1.34278	0	0.328951	0.534253	0.768934	0.245206	0.756437	0.410218	0.670688
"ENSG00000276251"	0	0	0	0	0.0903137	0	0	0	0
"ENSG00000276255"	0.0153624	0	0	0	0.02256	0	0	0.0676796	0.0130941
"ENSG00000276256"	2.7871	3.15092	3.46255	2.68073	2.46636	3.09306	2.53666	3.97707	4.34298
"ENSG00000276257"	0	0	0	0	0	0	0	0	0
"ENSG00000276259"	0.947141	1.04705	1.66329	1.24729	1.37135	1.32447	0.958415	1.01514	0.97864
"ENSG00000276261"	0.54549	0.414527	0.211088	0.702614	0	0.483569	0	0.292761	0.138379
"ENSG00000276266"	0	0	0	0.0330164	0	0	0	0	0
"ENSG00000276269"	0	0	0	0	0	0	0	0	0
"ENSG00000276270"	0	0	0	0	0	0	0	0	0
"ENSG00000276272"	0.0685616	0.0427344	0.0869202	0.0361984	0.0989813	0.0320822	0.0400111	0.0561359	0.0865836
"ENSG00000276277"	0	0	0	0	0	0	0	0	0
"ENSG00000276278"	2.18162	2.5413	2.11755	2.12924	1.27113	1.30437	3.0005	2.81804	3.39017
"ENSG00000276281"	0	0	0	0	0	0	0	0	0
"ENSG00000276282"	1.14165	0.172517	0	0	0.204883	2.12572	0.231096	0.258354	0.554545
"ENSG00000276289"	0.021168	0	0	0.0115639	0.182547	0	0	0	0.00942226
"ENSG00000276290"	0	0	0	0	0	0	0	0	0
"ENSG00000276291"	6.44009	6.65243	5.06766	5.85699	5.18182	5.30893	9.50519	8.25239	6.31274
"ENSG00000276292"	7.54082	0	0	0	5.48784	0	0	0	0
"ENSG00000276293"	24.9039	26.7298	24.5186	23.0822	24.4579	26.2361	27.5041	27.0773	24.481
"ENSG00000276294"	0	0	0	0	0	0	0	0	0
"ENSG00000276298"	0	0	0	0	0.871157	0	0	0.453054	0.461424
"ENSG00000276302"	0	0	0	0	0	0	0	0	0
"ENSG00000276304"	0	0	0	0	0	0	0	0	0
"ENSG00000276308"	0	0	0	0	0	0	0	0	0
"ENSG00000276309"	0	0	0	0	0	0	0	0	0
"ENSG00000276311"	0	0	0	0	0	0	0	0	0
"ENSG00000276312"	0	0	0	0	0	0	0	0	0
"ENSG00000276314"	0	0	0	0	0	0	0	0	0
"ENSG00000276316"	0	0	0	0	0	0	0	0	0
"ENSG00000276317"	0	0	0	0	0	0	0	0.0679363	0
"ENSG00000276318"	0	0	0	0	0	0	0	0	0
"ENSG00000276319"	0	0	0	0	0	0	0	0	0
"ENSG00000276326"	0	0	0	0	0	0	0	0	0
"ENSG00000276332"	0	0	0	0	0	0	0	0	0
"ENSG00000276334"	0.407113	0.938022	0.448204	0.338412	0.337961	0.636194	0.572115	0.569654	0.915697
"ENSG00000276337"	0.0522499	0.0127697	0	0.0595046	0.112896	0.0475926	0.0403605	0.0177362	0.0895804
"ENSG00000276345"	0	0	0.0623799	0	0	0	0.0676409	0	0
"ENSG00000276348"	0	0	0	0	0	0	0	0	0
"ENSG00000276350"	0	0	0	0	0	0	0	0	0
"ENSG00000276351"	0	0	0	0	0	0	0	0	0
"ENSG00000276352"	0	0	0	0	0	0	0	0	0
"ENSG00000276353"	0	0	0	0	0	0	0	0	0
"ENSG00000276359"	0	0	0	0	0	0	0	0	0
"ENSG00000276362"	0	0	0	0	0	0	0	0	0
"ENSG00000276365"	0	0	0	0	0	0	0	0	0
"ENSG00000276366"	0	0	0	0	0	0	0	0	0
"ENSG00000276368"	0	0	0	0	0	0	0	0	0
"ENSG00000276375"	0	0	0	0	0	0	0	0	0
"ENSG00000276376"	0	0	0	0	0	0	0	0	0
"ENSG00000276380"	0	0	0	0	0	0	0	0	0
"ENSG00000276384"	0	0	0	0	0.347372	0	0.281191	0	0
"ENSG00000276385"	0	0	0	0	0	0	0	0	0
"ENSG00000276386"	0.0934839	0.16317	0.183315	0.120388	0.117392	0.033336	0.128232	0.18209	0.125599
"ENSG00000276388"	0	0	0	0	0	0	0	0	0
"ENSG00000276390"	0.633064	0.559123	1.17628	0.837303	0.967719	1.33439	0.884831	0.192106	1.6769
"ENSG00000276391"	0	0	0	0	0.0956399	0	0.172006	0	0
"ENSG00000276393"	0	0	0	0	0	0	0	0	0
"ENSG00000276396"	0	0	0	0	0	0	0	0	0
"ENSG00000276397"	0	0	0	0	0	0	0	0	0
"ENSG00000276398"	0	0	0	0	0	0	0	0	0
"ENSG00000276399"	0	0	0	0	0	0	0	0	0
"ENSG00000276400"	0	0	0	0	0	0	0	0	0
"ENSG00000276403"	0	0	0	0	0	0	0	0	0
"ENSG00000276404"	0	0	0	0	0	0	0	0	0
"ENSG00000276405"	0	0	0	0	0	0	0	0	0
"ENSG00000276406"	0	0	0	0	0	0	0	0	0
"ENSG00000276407"	0	0	0	0	0	0	0	0	0
"ENSG00000276408"	0.308329	0.454291	0	0.35955	0.388704	0.51725	0.431296	1.02454	1.16631
"ENSG00000276409"	0	0	0	0	0	0	0	0	0
"ENSG00000276410"	0	0	0.371213	0	0	0	0	0	0
"ENSG00000276411"	0	0	0	0	0	0	0	0	0
"ENSG00000276412"	0	0	0	0	0	0	0	0	0
"ENSG00000276413"	0	0	0	0	0	0	0	0	0
"ENSG00000276417"	0.168868	0.294356	0.315218	0.190696	0.14315	0.032912	0.0820598	0.198497	0.138679
"ENSG00000276418"	0.151587	0.143473	0.252447	0.0551434	0.194539	0.296749	0.293253	0.138869	0.142018
"ENSG00000276422"	0	0	0	0	0	0	0	0	0
"ENSG00000276426"	0	0	0	0	0	0	0	0	0
"ENSG00000276427"	0	0	0	0	0	0	0	0	0
"ENSG00000276428"	0	0	0	0	0	0	0	0	0
"ENSG00000276430"	0	0	0	0	0	0	0	0	0
"ENSG00000276431"	0	0	0	0	0	0	0	0	0
"ENSG00000276434"	0.733318	1.00775	1.03183	0.404282	0.296958	0.619865	0	0.339105	0.460371
"ENSG00000276436"	0	0	0	0	0	0	0.252552	0	0
"ENSG00000276442"	0	0	0	0	0	0	0	0	0
"ENSG00000276443"	0	0	0	0	0	0	0	0	3.17784
"ENSG00000276445"	0.943323	0.902918	1.34753	0.982729	0.85986	1.01166	0.716816	0.0977626	0.283394
"ENSG00000276449"	0.331896	0.310927	0.269388	0.407978	0.397973	0.379122	0.374248	0.375636	0.403316
"ENSG00000276454"	0	0	0	0	0	0	0	0	0
"ENSG00000276457"	0	0	0	0	0	0	0	0	0
"ENSG00000276460"	0	0	0	0	0	0	0	0	0
"ENSG00000276462"	0	0.0190745	0	0	0	0	0	0	0
"ENSG00000276467"	0	0	0	0	0	0	0	0	0
"ENSG00000276470"	0	0	0	0	0	0	0	0	0
"ENSG00000276471"	0	0	0	0	0	0	0	0	0
"ENSG00000276473"	0	0	0	0	0	0	0	0	0
"ENSG00000276474"	0	0	0	0	0	0	0	0	0
"ENSG00000276475"	0	0	0	0	0	0	0	0	0
"ENSG00000276476"	0	0	0	0	0	0	0	0	0
"ENSG00000276478"	0	0	0	0	0	0	0	0	0
"ENSG00000276479"	0	0	0	0	0	0	0	0	0
"ENSG00000276484"	0	0	0	0	0	0	0	0	0
"ENSG00000276486"	0	0	0	0	0	0	0	0	0
"ENSG00000276487"	0	0	0	0	0	0	0	0	0
"ENSG00000276488"	2.05502	2.37051	2.74144	2.87142	1.38894	2.92412	1.29594	2.01599	2.05244
"ENSG00000276489"	0	0	0	0	0	0	0	0	0
"ENSG00000276490"	0	0	0	0	0	0	0	0	0
"ENSG00000276493"	0	0	0	0	0	0	0	0	0
"ENSG00000276494"	0	0	0	0	0	0	0	0	0
"ENSG00000276496"	0	0	0	0	0	0	0	0	0
"ENSG00000276500"	0	0	0	0	0	0	0	0	0
"ENSG00000276502"	0	0	0	0	0	0	0	0	0
"ENSG00000276505"	0	1.71389	0	2.81465	0	0	0	1.14619	0
"ENSG00000276507"	0	0	0	0	0	0	0	0	0
"ENSG00000276508"	0	0	0	0	0	0	0	0	0
"ENSG00000276509"	0.438981	0.313013	0.493763	0.405789	0.110123	0.338547	0.55909	0.533485	0.577751
"ENSG00000276514"	0	0	0	0	0	0	0	0	0
"ENSG00000276517"	0.208479	0.230052	0.165645	0.319884	0.200434	0.363625	0.283399	0.20233	0.348434
"ENSG00000276519"	0	0	0	0	0	0	0	0	0
"ENSG00000276520"	0	0	0	0	0	0	0	0	0
"ENSG00000276521"	0	0	0	0	0	0	0	0	0
"ENSG00000276522"	0	0	0	0	0	0	0	0	0
"ENSG00000276523"	0.767696	2.19263	0.381108	2.2999	2.43462	1.00798	1.35667	1.47973	1.2162
"ENSG00000276524"	0.0957117	0.28149	0.136577	0	0.158888	0.101473	0.436508	0.361805	0.0864725
"ENSG00000276525"	0	0	0	0	0	0	0	0	0
"ENSG00000276527"	0	0	0	0	0	0	0	0	0
"ENSG00000276528"	0	0	0	0	0	0	0	0	0
"ENSG00000276529"	25.4645	18.2131	28.0251	36.235	37.2305	32.213	23.0579	16.1387	17.3549
"ENSG00000276530"	0	0	0	0	0	0	0	0	0
"ENSG00000276531"	0	0	0	0	0	0	0	0	0
"ENSG00000276532"	0	0	0	0	0	0	0	0	0
"ENSG00000276533"	0	0	0	0.150918	0	0.136526	0	0	0
"ENSG00000276535"	0	0	0	0	0	0	0	0	0
"ENSG00000276538"	0	0	0	0	0	0	0	0	0
"ENSG00000276540"	0	0	0	0	0	0	0	0	0
"ENSG00000276542"	0	0	0	0	0	0.144184	0	0	0
"ENSG00000276544"	0	0	0	0	0	0	0	0	0
"ENSG00000276545"	0	0	0.102805	0	0	0	0.101896	0	0
"ENSG00000276546"	0	0	0	0	0	0	0	0	0
"ENSG00000276547"	0.0146851	0	0	0.0311856	0	0.0130269	0.0333465	0	0.0235265
"ENSG00000276548"	0	0	0	0	0	0	0	0	0
"ENSG00000276550"	5.42109	4.40835	5.49516	3.96957	6.46649	5.23907	5.62647	3.97719	5.47143
"ENSG00000276556"	0	0	0	0	0	0	0	0	0
"ENSG00000276557"	0	0	0	0	0	0	0	0	0
"ENSG00000276562"	0	0	0	0	0	0	0	0	0
"ENSG00000276563"	0	0	0	0	0	0	0	0	0
"ENSG00000276564"	0.348029	0.607573	0.422914	0.204508	0.354887	0.158508	0.409833	0.439872	0.566831
"ENSG00000276566"	0	0	0	0	0	0	0	0	0
"ENSG00000276568"	0	0	0	0	0	0	0	0	0
"ENSG00000276569"	0.0256509	0.0341871	0	0	0	0	0	0	0
"ENSG00000276570"	0.0219328	0.0889395	0.124289	0.155317	0.241228	0.065284	0.02568	0.0164213	0.0345443
"ENSG00000276571"	0.879075	1.43028	2.36881	3.37734	1.69503	1.1231	0.330311	2.23309	1.17746
"ENSG00000276573"	0	0	0	0	0	0	0	0	0
"ENSG00000276575"	0	0	0	0	0	0	0	0	0
"ENSG00000276576"	0	0	0	0	0	0	0	0	0
"ENSG00000276577"	0	0	0	0	0	0	0	0	0
"ENSG00000276578"	0	0	0	0	0	0	0	0	0
"ENSG00000276580"	0	0	0	0	0	0	0	0	0
"ENSG00000276581"	0	0	0	0	0	0	0	0	0
"ENSG00000276584"	0	0	0	0	0	0	0	0	0
"ENSG00000276586"	0	0	0	0	0	0	0	0	0
"ENSG00000276588"	0	0	0	0	0	0	0	0	0
"ENSG00000276591"	0	0	0	0	0	0	0	0	0
"ENSG00000276592"	0	0	0	0	0	0	0	0	0
"ENSG00000276593"	0.5223	0	0.479329	0.731599	0.815009	0.567269	0.145313	0.31757	0.152718
"ENSG00000276596"	0	0	0	0	0	0	0	0	0
"ENSG00000276597"	0	0	0	0	0	0	0	0	0
"ENSG00000276598"	0	0	0	0	0	0	0	0	0
"ENSG00000276599"	0	0	0	0	0	0	0	0	0
"ENSG00000276600"	0	0.0706422	0	0.0469238	0.0338399	0.0218949	0.0250033	0.0622737	0.0393058
"ENSG00000276601"	0	0	0	0	0	0	0	0	0
"ENSG00000276603"	0.431646	0	0	0.476	0.315906	0	0.240188	0	0.179742
"ENSG00000276605"	0	0	0	0	0	0	0	0	0
"ENSG00000276609"	0	0	0	0	0	0	0	0	0
"ENSG00000276610"	0	0	0	0	0	0	0	0	0
"ENSG00000276612"	0	0	0	0	0	0.134064	0	0	0
"ENSG00000276620"	0	0	0	0	0	0	0	0	0
"ENSG00000276622"	0	0	0	0	0	0	0	0	0
"ENSG00000276623"	0	0	0	0	0	0	0	0	0
"ENSG00000276626"	0	0	0	0	0	0	0	0	0
"ENSG00000276627"	0	0	0	0	0	0	0	0	0
"ENSG00000276631"	0	0	0	0	0	0	0	0	0
"ENSG00000276632"	0	0	0	0	0	0	0	0	0
"ENSG00000276633"	0	0	0	0	0	0	0	0.0140538	0
"ENSG00000276637"	0	0	0	0	0	0	0	0	0
"ENSG00000276638"	0	0	0	0	0	0	0	0	0
"ENSG00000276639"	0	0	0	0	0	0	0	0	0
"ENSG00000276641"	0	0	0	0	0	0	0	0	0
"ENSG00000276642"	0	0	0	0	0	0	0	0	0
"ENSG00000276643"	0	0	0	0	0	0	0	0	0
"ENSG00000276644"	18.9834	20.1723	20.392	17.922	17.3754	17.7977	15.061	17.7724	17.7837
"ENSG00000276645"	0	0	0	0	0	0	0	0	0
"ENSG00000276647"	0	0	0	0	0	0	0	0	0
"ENSG00000276649"	0.0994976	0.143782	0	0.22895	0.167975	0	0.115343	0.277375	0.198576
"ENSG00000276650"	0	0	0	0	0	0	0	0	0
"ENSG00000276651"	0.0146138	0.0662115	0.0661129	0.0341389	0.024387	0.0159526	0.0165484	0	0.0587367
"ENSG00000276653"	0	0	0	0	0	0	0.760141	0	0
"ENSG00000276656"	0	0	0	0	0	0	0	0	0
"ENSG00000276662"	0.140176	0	0.230913	0	0.51589	0.0867245	0.403958	0	0
"ENSG00000276663"	0.133276	0	1.17202	0.17379	0.251096	0.68925	0	0	0
"ENSG00000276664"	0	0	0	0	0	0	0	0	0
"ENSG00000276667"	0	0	0	0	0	0	0	0	0
"ENSG00000276668"	0	0	0	0	0	0	0	0	0
"ENSG00000276669"	0	0	0	0	0	0	0	0	0
"ENSG00000276670"	0	0	0	0	0	0	0	0	0
"ENSG00000276672"	2.62166	3.01294	3.94937	2.8096	3.18074	3.67671	2.58369	2.88325	2.75194
"ENSG00000276673"	0	0	0	0	0	0	0	0	0
"ENSG00000276674"	0	0	0	0	0	0	0	0	0
"ENSG00000276675"	0	0	0	0	0	0	0	0	0
"ENSG00000276678"	0	0	0	0	0	0	0	0	0
"ENSG00000276680"	0	0	0	0	0	0	0	0	0
"ENSG00000276685"	0	0	0	0	0	0	0	0	0
"ENSG00000276687"	0	0	0	0	0	0	0	0	0
"ENSG00000276688"	0	0	0	0	0	0	0	0	0
"ENSG00000276689"	0	0	0	0	0	0	0	0	0
"ENSG00000276690"	0	0	0	0	0	0	0	0	0
"ENSG00000276691"	0	0	0	0.12172	0.177587	0	0	0.101858	0
"ENSG00000276692"	0	0	0	0	0	0	0	0	0
"ENSG00000276693"	0	0	0	0	0	0	0	0	0
"ENSG00000276696"	0	0	0	0	0	0	0	0	0
"ENSG00000276698"	1.34016	1.87693	1.20766	0.971601	1.0023	1.87636	1.74341	2.43821	0.952969
"ENSG00000276699"	0	0	0	0	0	0	0	0	0
"ENSG00000276700"	0	0	0	0	0	0	0	0	0
"ENSG00000276702"	0	0.174911	0	0	0	0.144754	0	0	0
"ENSG00000276703"	0	0	0	0	0	0	0	0	0
"ENSG00000276704"	0.683086	0	0	0	0	0	0	0	0
"ENSG00000276706"	0	0	0	0	0	0	0	0	0
"ENSG00000276707"	0.369726	0.917849	0.833738	0.896092	0.169146	0.31706	0.53216	0.17599	0.274828
"ENSG00000276710"	0.741647	0.946876	1.18176	2.50563	2.09024	1.79721	2.05169	0.946206	1.03918
"ENSG00000276711"	0	0	0	0	0	0	0	0	0
"ENSG00000276712"	0	0	0	0	0	0	0	0	0
"ENSG00000276713"	0	0	0	0	0	0	0	0	0
"ENSG00000276715"	0	0	0	0	0	0	0	0	0
"ENSG00000276717"	0	0	0	0	0	0	0	0	0
"ENSG00000276718"	0	0.142077	0.144436	0.225562	0.672216	0.10933	0	0	0.361767
"ENSG00000276721"	0	0	0	0	0	0	0	0	0
"ENSG00000276722"	0	0	0	0	0	0	0	0	0
"ENSG00000276723"	0	0	0	0	0	0	0	0	0
"ENSG00000276724"	1.01541	1.55177	1.5788	0.873265	1.40251	1.4122	1.07241	2.20982	2.40986
"ENSG00000276727"	0.204143	0.0827338	0.381032	0.139241	0.186851	0.225561	0.38032	0.0524376	0.207055
"ENSG00000276728"	0.415687	0.3426	0.510943	0.438314	0.725643	0.506708	0.585774	0.562126	0.527852
"ENSG00000276729"	0	0	0	0	0	0	0	0	0
"ENSG00000276730"	0	0	0	0	0	0	0	0	0
"ENSG00000276733"	0	0	0	0	0	0	0	0	0
"ENSG00000276735"	0	0	0	0	0	0	0	0.334177	0
"ENSG00000276738"	0	0	0	0	0	0	0	0	0
"ENSG00000276740"	0	0	0.132862	0	0	0	0	0	0
"ENSG00000276742"	0	0	0	0	2.13641	0.716084	1.24792	0	0
"ENSG00000276744"	0.209937	0.19178	0.185167	0.311724	0.143164	0.359637	0.117767	0.436528	0.171065
"ENSG00000276746"	0	0	0	0	0	0	0	0	0
"ENSG00000276747"	0	0	0	0	0	0	0	0	0
"ENSG00000276753"	0	0	0	0	0	0	0	0	0
"ENSG00000276754"	0	0	0	0	0	0.302819	0	0	0.245423
"ENSG00000276755"	0	0	0	0	0	0	0	0	0
"ENSG00000276756"	0	0	0	0	0	0	0	0	0
"ENSG00000276757"	0	0	0	0	0.991393	0	0	0	0.444838
"ENSG00000276758"	0	0	0	0	0	0	0	0	0
"ENSG00000276759"	0	0	0	0	0	0	0	0	0
"ENSG00000276760"	0	0	0	0	0	0	0	0	0
"ENSG00000276763"	0.320241	1.76748	0.901555	0.753767	1.60659	0.673171	0.376761	0.568866	0.886959
"ENSG00000276764"	0	0	0	0	0	0	0	0	0
"ENSG00000276765"	0	0	0	0	0	0	0	0	0
"ENSG00000276768"	0	0	0	0	0	0	0	0	0
"ENSG00000276769"	0	0	0	0	0	0	0	0	0
"ENSG00000276770"	0	0	0	0	0	0	0	0	0
"ENSG00000276771"	0	0	0	0	0	0	0	0	0
"ENSG00000276772"	0	0	0.0788825	0.0583663	0.168673	0.056425	0	0	0
"ENSG00000276775"	0	0	0	0	0	0	0	0	0
"ENSG00000276778"	0	0	0	0	0	0	0	0	0
"ENSG00000276782"	0	0	0	0	0	0	0	0	0
"ENSG00000276784"	0	0	0	0	0	0	0	0	0
"ENSG00000276786"	0	0	0	0	0	0	0	0	0
"ENSG00000276788"	0	0	0	0	0	0	0	0	0
"ENSG00000276789"	0	0	0	0	0	0	0	0	0
"ENSG00000276790"	0	0	0	0	0	0	0	0	0
"ENSG00000276791"	0.0874579	0.105034	0.140968	0.134101	0.100934	0.146148	0.199375	0.11322	0.142663
"ENSG00000276795"	0	0	0	0	0	0	0	0	0
"ENSG00000276800"	0	0	0	1.08735	0	0.481987	0	0	0
"ENSG00000276805"	0.0246333	0.0446421	0.0442335	0.0479162	0.00848271	0.0311827	0.0356335	0.05524	0.0476089
"ENSG00000276807"	0	0	0.0277352	0.0225831	0	0	0	0	0
"ENSG00000276809"	0.0405543	0.225432	0	0.230147	0.164407	0.0591976	0.0466221	0.0587263	0.151405
"ENSG00000276810"	0	0	0	0	0	0.145368	0	0	0
"ENSG00000276814"	1.4868	1.03413	1.30791	0.476031	0.629929	1.02011	1.28027	1.56946	0.520843
"ENSG00000276819"	0	0	0	0	0	0	0	0	0
"ENSG00000276822"	0	0	0	0	0	0	0	0	0
"ENSG00000276823"	0	0	0	0	0	0	0	0	0
"ENSG00000276824"	0	0	0	0	0	0	0	0	0
"ENSG00000276828"	0	0	0	0	0	0	0	0	0
"ENSG00000276829"	0	0	0	0	0	0	0	0	0
"ENSG00000276830"	0	0	0	0	0	0	0	0	0
"ENSG00000276831"	0	0	0	0	0	0	0	0.348707	0
"ENSG00000276832"	0	0	0	0	0	0	0	0	0
"ENSG00000276835"	0	0	0	0	0	0	0	0	0
"ENSG00000276839"	0	0	0	0	0	0	0	0.622767	0.601168
"ENSG00000276840"	0.159219	0.480616	0	0.192751	0.837951	0.549689	0.267817	0.323496	0.152702
"ENSG00000276841"	0	0	0	0	0	0	0	0	0
"ENSG00000276842"	0	0	0	0	0	0	0	0	0
"ENSG00000276844"	0	0	0	0	0	0	0	0	0
"ENSG00000276845"	0	0	0	0	0	0	0	0	0
"ENSG00000276846"	0.487954	0.441192	0.45517	0.174997	0	0.333802	0.647715	0.1578	0.593879
"ENSG00000276850"	0	0	0	0	0	0	0	0	0
"ENSG00000276851"	0	0	0	0	0	0	0	0	0
"ENSG00000276853"	0.434466	0	2.11818	0.614423	0	0.632734	0.877049	0.751578	0.670679
"ENSG00000276854"	0	0	0	0	0	0	0	0	0
"ENSG00000276855"	0.293891	0.777949	0.667132	0.0977405	0.148095	0.403243	0	0	0
"ENSG00000276857"	0	0	0	0	0	0	0	0	0
"ENSG00000276859"	0	0	0	0	0	0	0	0	0
"ENSG00000276861"	0	0	0	0	0	0	0	0	0
"ENSG00000276863"	0	0	0	0	0	0	0	0	0
"ENSG00000276866"	0	0	0	0	0	0	0	0	0
"ENSG00000276867"	0	0	0	0	0	0	0.733492	0.255066	0
"ENSG00000276868"	0	0	0	0	0	0	0	0	0
"ENSG00000276869"	0	0	0	0	0	0	0	0	0
"ENSG00000276871"	0	0	0	0	0	0	0	0	0
"ENSG00000276872"	0	0	0	0	0	0	0	0	0
"ENSG00000276873"	0	0	0	0	0	0	0	0	0
"ENSG00000276874"	0	0	0	0	0	0	0	0	0
"ENSG00000276878"	0	0	0	0	0	0	0	0	0
"ENSG00000276884"	0	0	0	0	0	0	0	0	0
"ENSG00000276888"	0	0	0	0	0	0	0	0	0
"ENSG00000276890"	0	0	0	0	0	0	0	0	0
"ENSG00000276891"	0	0	0	0	0	0	0	0	0
"ENSG00000276892"	0	0	0	0	0	0	0	0	0
"ENSG00000276894"	0	0	0	0	0	0	0	0	0
"ENSG00000276897"	0	0	0	0	0	0	0	0	0
"ENSG00000276898"	0	0	0	0	0	0	0.0857906	0	0
"ENSG00000276900"	0.151173	0.350496	0.216042	0.111127	0.157904	0.218715	0.170721	0.226005	0.251655
"ENSG00000276902"	0	0	0	0	0	0	0	0	0
"ENSG00000276903"	0	0	0	0	0	0	0	0	0
"ENSG00000276904"	0	0	0	0	0	0	0	0	0
"ENSG00000276908"	0	0	0	0	0	0	0	0	0
